Code,Digit,Name_EN,Name_KO,Name_JA,Reg,Type,Typo,Pendulum,Staple,Arch,Usage,Possible
12416,35191415,Magician of Dark Illusion,매지션 오브 블랙 일루전,マジシャン・オブ・ブラック・イリュージョン,,메인,효과,FALSE,전용,블랙매지션,0,TRUE
12417,71696014,Magician's Robe,매지션즈 로브,マジシャンズ・ローブ,,메인,효과,FALSE,전용,블랙매지션,0,TRUE
12418,7084129,Magician's Rod,매지션즈 로드,マジシャンズ・ロッド,,메인,효과,FALSE,전용,블랙매지션,0,TRUE
12419,34079868,"Master Peace, the True Dracoslayer",진룡검사 마스터P,真竜剣士マスターP,,메인,효과,FALSE,전용,룡검사,1,TRUE
12420,60473572,Metalfoes Steelen,메탈포제 스티에렌,メタルフォーゼ・スティエレン,,메인,일반,TRUE,전용,메탈포제,0,TRUE
12421,7868571,Metalfoes Silverd,메탈포제 실버드,メタルフォーゼ・シルバード,,메인,일반,TRUE,전용,메탈포제,0,TRUE
12422,33256280,Metalfoes Goldriver,메탈포제 골드라이버,メタルフォーゼ・ゴルドライバー,,메인,일반,TRUE,전용,메탈포제,0,TRUE
12423,69351984,Metalfoes Volflame,메탈포제 볼프레임,メタルフォーゼ・ヴォルフレイム,,메인,일반,TRUE,전용,메탈포제,0,TRUE
12424,96746083,"True King Agnimazud, the Vanisher",진룡황 아그니마즈드V,真竜皇アグニマズドV,,메인,효과,FALSE,전용,진룡,6,TRUE
12425,32134638,Dinomist Ankylos,다이너미스트 안키로스,ダイナミスト・アンキロス,,메인,효과,TRUE,전용,다이너미스트,3,TRUE
12426,69529337,Triamid Dancer,트라미드 댄서,トラミッド・ダンサー,,메인,효과,FALSE,전용,트라미드,0,TRUE
12427,95923441,Triamid Hunter,트라미드 헌터,トラミッド・ハンター,,메인,효과,FALSE,전용,트라미드,0,TRUE
12428,32912040,Triamid Master,트라미드 마스터,トラミッド・マスター,,메인,효과,FALSE,전용,트라미드,0,TRUE
12429,68406755,Triamid Sphinx,트라미드 스핑크스,トラミッド・スフィンクス,,메인,효과,FALSE,전용,트라미드,0,TRUE
12430,94801854,Shiranui Solitaire,시라누이의 은둔자,不知火の隠者,,메인,효과,FALSE,전용,시라누이,5,TRUE
12431,21296502,Toon Dark Magician,툰 블랙 매지션,トゥーン・ブラック・マジシャン,,메인,효과,FALSE,전용,툰,0,TRUE
12432,67284107,Scapeghost,스케이프 고스트,スケープ・ゴースト,,메인,효과,FALSE,,,0,FALSE
12433,94689206,Block Dragon,블록드래곤,ブロックドラゴン,,메인,효과,FALSE,전용,암석계,212,TRUE
12434,20073910,Amaterasu,아마테라스,天照大神,,메인,효과,FALSE,,,0,FALSE
12435,56562619,Black Dragon Ninja,흑룡의 첩자,黒竜の忍者,,메인,효과,FALSE,전용,첩자,0,TRUE
12436,93966624,Spell Strider,매직 스트라이더,マジック・ストライダー,,메인,효과,FALSE,,,0,FALSE
12437,29951323,Zap Mustung,방전 무스탕건,放電ムスタンガン,,메인,효과,FALSE,,,0,FALSE
12438,56346071,Totem Five,토템 파이브,トーテム・ファイブ,,메인,효과,FALSE,,,0,FALSE
12439,82744076,Tuning Gum,튜닝껌,チューニングガム,,메인,효과,FALSE,,,0,FALSE
12440,28139785,Wrecker Panda,렉카팬더,レッカーパンダ,,메인,효과,FALSE,,,0,FALSE
12441,55623480,Fairy Tail - Snow,페어리테일－백설,妖精伝姫－シラユキ,,메인,효과,FALSE,준범용,페어리테일,292,TRUE
12442,81612598,Metalfoes Adamante,메탈포제 아다만테,メタルフォーゼ・アダマンテ,,엑스트라,융합,FALSE,전용,메탈포제,0,TRUE
12443,28016193,Metalfoes Orichalc,메탈포제 오리하르크,メタルフォーゼ・オリハルク,,엑스트라,융합,FALSE,전용,메탈포제,0,TRUE
12444,54401832,Metalfoes Crimsonite,메탈포제 카디널,メタルフォーゼ・カーディナル,,엑스트라,융합,FALSE,전용,메탈포제,0,TRUE
12445,80896940,Nirvana High Paladin,니르바나 하이 파라딘,涅槃の超魔導剣士,,엑스트라,싱크로,TRUE,전용,없음,1,TRUE
12446,17994645,Assault Blackwing - Sayo the Rain Hider,A BF－비를 긋는 사요,A BF－雨隠れのサヨ,,엑스트라,싱크로,FALSE,전용,블랙페더,3,TRUE
12447,53389254,Assault Blackwing - Sohaya the Rain Storm,A BF－오월비의 소하야,A BF－五月雨のソハヤ,,엑스트라,싱크로,FALSE,전용,블랙페더,4,TRUE
12448,80773359,Assault Blackwing - Onimaru the Divine Thunder,A BF－신립의 오니마르,A BF－神立のオニマル,,엑스트라,싱크로,FALSE,전용,블랙페더,2,TRUE
12449,16172067,Tyrant Red Dragon Archfiend,레드 데몬즈 드래곤 타이란트,レッド・デーモンズ・ドラゴン・タイラント,,엑스트라,싱크로,FALSE,전용,레드 데몬,0,TRUE
12450,42566602,Coral Dragon,코랄 드래곤,瑚之龍,,엑스트라,싱크로,FALSE,범용,범용,132,TRUE
12451,85551711,Ebon High Magician,허공의 흑마도사,虚空の黒魔導師,,엑스트라,엑시즈,FALSE,전용,없음,0,TRUE
12452,11050415,Super Hippo Carnival,초히포 카니발,超カバーカーニバル,,메인,마법,FALSE,전용,히포,0,TRUE
12453,48444114,Luna Light Perfume,월광향,月光香,,메인,마법,FALSE,전용,문라이트,12,TRUE
12454,74839123,Frightfur Sanctuary,데스완구의 성역,デストーイ・サンクチュアリ,,메인,마법,FALSE,전용,퍼니멀,0,TRUE
12455,10833828,Forbidden Dark Contract with the Swamp King,마신왕의 금단계약서,魔神王の禁断契約書,,메인,마법,FALSE,전용,DD,0,TRUE
12456,47222536,Dark Magical Circle,흑의 마도진,黒の魔導陣,,메인,마법,FALSE,전용,블랙매지션,0,TRUE
12457,73616671,Illusion Magic,일루전 매직,イリュージョン・マジック,,메인,마법,FALSE,전용,블랙매지션,0,TRUE
12458,111280,Dark Magic Expanded,매직 익스팬드,黒魔導強化,,메인,마법,FALSE,전용,블랙매지션,0,TRUE
12459,46500985,Metamorformation,메타모르F,メタモルF,,메인,마법,FALSE,전용,메탈포제,0,TRUE
12460,73594093,Metalfoes Fusion,메탈포제 퓨전,錬装融合,,메인,마법,FALSE,준범용,메탈포제,8,TRUE
12461,9989792,Triamid Fortress,트라미드 포트리스,トラミッド・フォートレス,,메인,마법,FALSE,전용,트라미드,0,TRUE
12462,45383307,Triamid Cruiser,트라미드 크루저,トラミッド・クルーザー,,메인,마법,FALSE,전용,트라미드,0,TRUE
12463,72772445,Triamid Kingolem,트라미드 킹골렘,トラミッド・キングゴレム,,메인,마법,FALSE,전용,트라미드,0,TRUE
12464,8267140,Cosmic Cyclone,코즈믹 싸이크론,コズミック・サイクロン,,메인,마법,FALSE,범용,범용,2725,TRUE
12465,35261759,Pot of Desires,욕망과 탐욕의 항아리,強欲で貪欲な壺,준제한,메인,마법,FALSE,범용,범용,1043,TRUE
12466,71650854,Magical Mid-Breaker Field,반마도대역,半魔導帯域,,메인,마법,FALSE,,범용,14,TRUE
12467,7044562,Card of the Soul,영혼의 카드,魂のカード,,메인,마법,FALSE,,,0,FALSE
12468,34449261,Fusion Fright Waltz,퓨전 데스 왈츠,融合死円舞曲,,메인,함정,FALSE,전용,퍼니멀,0,TRUE
12469,60433216,King Scarlet,킹 스카레트,キング・スカーレット,,메인,함정,FALSE,,,0,FALSE
12470,7922915,Magician Navigation,매지션즈 내비게이트,マジシャンズ・ナビゲート,,메인,함정,FALSE,전용,블랙매지션,0,TRUE
12471,33327029,Metalfoes Counter,메탈포제 카운터,メタルフォーゼ・カウンター,,메인,함정,FALSE,전용,메탈포제,0,TRUE
12472,69711728,Metalfoes Combination,메탈포제 콤비네이션,メタルフォーゼ・コンビネーション,,메인,함정,FALSE,전용,메탈포제,0,TRUE
12473,96100333,Triamid Pulse,트라미드 펄스,古代遺跡の目覚め,,메인,함정,FALSE,전용,트라미드,0,TRUE
12474,32104431,Destruction Sword Memories,파괴검의 추억,破壊剣の追憶,,메인,함정,FALSE,전용,파괴검,1,TRUE
12475,69599136,Floodgate Trap Hole,절망의 함정 속으로,底なし落とし穴,,메인,함정,FALSE,범용,범용,16,TRUE
12476,95083785,Premature Return,성급한 귀환,早すぎた帰還,,메인,함정,FALSE,,,0,FALSE
12477,31472884,Unified Front,공투,共闘,,메인,함정,FALSE,,,0,FALSE
12478,68477598,Pendulum Hole,펜듈럼 홀,ペンデュラム・ホール,,메인,함정,FALSE,범용,범용,0,TRUE
12479,94861297,The Forceful Checkpoint,검문,検問,,메인,함정,FALSE,,,0,FALSE
12480,21250202,Odd-Eyes Persona Dragon,오드아이즈 페르소나 드래곤,オッドアイズ・ペルソナ・ドラゴン,,메인,효과,TRUE,전용,오드아이즈,2,TRUE
12481,67754901,Odd-Eyes Mirage Dragon,오드아이즈 미라지 드래곤,オッドアイズ・ミラージュ・ドラゴン,,메인,효과,TRUE,전용,오드아이즈,0,TRUE
12482,93149655,Odd-Eyes Phantom Dragon,오드아이즈 팬텀 드래곤,オッドアイズ・ファントム・ドラゴン,,메인,효과,TRUE,전용,오드아이즈,0,TRUE
12483,20137754,Duza the Meteor Cubic Vessel,유성방계기 듀자,流星方界器デューザ,,메인,효과,FALSE,전용,방계,0,TRUE
12484,56532353,Neo Blue-Eyes Ultimate Dragon,진 궁극의 푸른 눈의 백룡,真青眼の究極竜,,엑스트라,융합,FALSE,전용,백룡,3,TRUE
12485,93927067,Kaiser Vorse Raider,카이저 블러드 볼스,カイザー・ブラッド・ヴォルス,,메인,효과,FALSE,,,0,FALSE
12486,29311166,Assault Wyvern,어썰트와이반,アサルトワイバーン,,메인,효과,FALSE,,,0,FALSE
12487,55410871,Blue-Eyes Chaos MAX Dragon,푸른 눈의 카오스 MAX 드래곤,ブルーアイズ・カオス・MAX・ドラゴン,,메인,의식,FALSE,전용,백룡,0,TRUE
12488,22804410,Deep-Eyes White Dragon,딥아이즈 화이트 드래곤,ディープアイズ・ホワイト・ドラゴン,,메인,효과,FALSE,전용,백룡,0,TRUE
12489,68299524,Pandemic Dragon,팬더믹 드래곤,パンデミック・ドラゴン,,메인,효과,FALSE,,,0,FALSE
12490,95697223,Dragon's Fighting Spirit,용의 투지,竜の闘志,,메인,마법,FALSE,,,0,FALSE
12491,21082832,Chaos Form,카오스 폼,カオス・フォーム,,메인,마법,FALSE,전용,카오스,0,TRUE
12492,68077936,Induced Explosion,융폭,融爆,,메인,함정,FALSE,,,0,FALSE
12493,94561645,Counter Gate,카운터 게이트,カウンター・ゲート,,메인,함정,FALSE,,,0,FALSE
12494,20960340,Krystal Avatar,크리스탈 아바타,クリスタル・アバター,,메인,함정,FALSE,,,0,FALSE
12495,57354389,Sentry Soldier of Stone,암석의 파수병,岩石の番兵,,메인,효과,FALSE,,,0,FALSE
12496,93749093,Marshmacaron,마슈마카롱,マシュマカロン,,메인,효과,FALSE,,,0,FALSE
12497,20747792,Berry Magician Girl,베리 매지션 걸,ベリー・マジシャン・ガール,,메인,효과,FALSE,,,0,FALSE
12498,56132807,Apple Magician Girl,애플 매지션 걸,アップル・マジシャン・ガール,,메인,효과,FALSE,전용,블랙 매지션,0,TRUE
12499,82627406,Kiwi Magician Girl,키위 매지션 걸,キウイ・マジシャン・ガール,,메인,효과,FALSE,,,0,FALSE
12500,29021114,Silver Gadget,실버 가제트,シルバー・ガジェット,,메인,효과,FALSE,전용,가제트,0,TRUE
12501,55010259,Gold Gadget,골드 가제트,ゴールド・ガジェット,,메인,효과,FALSE,전용,가제트,0,TRUE
12502,82404868,Dark Magic Veil,흑마술의 베일,黒魔術のヴェール,,메인,마법,FALSE,전용,블랙매지션,15,TRUE
12503,18809562,Magical Contract Door,마도계약의 문,魔導契約の扉,,메인,마법,FALSE,,,0,FALSE
12504,54297661,Dimension Reflector,디멘션 리플렉터,ディメンション・リフレクター,,메인,함정,FALSE,,,0,FALSE
12505,81782376,Dig of Destiny,운명의 발굴,運命の発掘,,메인,함정,FALSE,,,0,FALSE
12506,17787975,Dimension Sphinx,디멘션 스핑크스,ディメンション・スフィンクス,,메인,함정,FALSE,,,0,FALSE
12507,54175023,Dimension Guardian,디멘션 가디언,ディメンション・ガーディアン,,메인,함정,FALSE,,,0,FALSE
12508,80560728,Dimension Mirage,디멘션 미라지,ディメンション・ミラージュ,,메인,함정,FALSE,,,0,FALSE
12509,16964437,Dark Horizon,다크 호라이즌,ダーク・ホライズン,,메인,함정,FALSE,전용,다크,0,TRUE
12510,43959432,Metamorphortress,메타모르 클레이 포트리스,メタモル・クレイ・フォートレス,,메인,함정,FALSE,,,0,FALSE
12511,89448140,Magicians' Defense,매지션즈 프로텍션,マジシャンズ・プロテクション,,메인,함정,FALSE,,,0,FALSE
12512,16832845,Final Geas,파이널 기아스,ファイナル・ギアス,,메인,함정,FALSE,,,0,FALSE
12513,42237854,Metalhold the Moving Blockade,기동요새 메탈 홀드,機動要塞 メタル・ホールド,,메인,함정,FALSE,범용,범용,0,TRUE
12514,78625592,Spiritual Swords of Revealing Light,빛의 봉인영검,光の護封霊剣,,메인,함정,FALSE,,,0,TRUE
12515,15610297,Vijam the Cubic Seed,방계윤 비잠,方界胤ヴィジャム,,메인,효과,FALSE,전용,방계,0,TRUE
12516,41114306,Dark Garnex the Cubic Beast,방계수 다크 가넥스,方界獣ダーク・ガネックス,,메인,효과,FALSE,전용,방계,0,TRUE
12517,78509901,Blade Garoodia the Cubic Beast,방계수 블레이드 가르디아,方界獣ブレード・ガルーディア,,메인,효과,FALSE,전용,방계,0,TRUE
12518,4998619,Buster Gundil the Cubic Behemoth,방계초수 버스터 간다일,方界超獣バスター・ガンダイル,,메인,효과,FALSE,전용,방계,0,TRUE
12519,40392714,Geira Guile the Cubic King,방계제 게이라 가일,方界帝ゲイラ・ガイル,,메인,효과,FALSE,전용,방계,0,TRUE
12520,77387463,Vulcan Dragni the Cubic King,방계제 발칸 드라그니,方界帝ヴァルカン・ドラグニー,,메인,효과,FALSE,전용,방계,0,TRUE
12521,3775068,Indiora Doom Volt the Cubic Emperor,방계초제 인디오라 데스 볼트,方界超帝インディオラ・デス・ボルト,,메인,효과,FALSE,전용,방계,0,TRUE
12522,30270176,Crimson Nova the Dark Cubic Lord,암흑방계신 크림즌 노바,暗黒方界神クリムゾン・ノヴァ,,메인,효과,FALSE,전용,방계,0,TRUE
12523,72664875,Crimson Nova Trinity the Dark Cubic Lord,암흑방계사신 크림즌 노바 트리니티,暗黒方界邪神クリムゾン・ノヴァ・トリニティ,,엑스트라,융합,FALSE,전용,방계,0,TRUE
12524,9659580,Cubic Karma,방계업,方界業,,메인,마법,FALSE,전용,방계,0,TRUE
12525,35058588,Cubic Wave,방계파동,方界波動,,메인,마법,FALSE,전용,방계,0,TRUE
12526,71442223,Cubic Rebirth,방계윤회,方界輪廻,,메인,함정,FALSE,전용,방계,0,TRUE
12527,8837932,Cubic Mandala,방계만다라,方界曼荼羅,,메인,함정,FALSE,전용,방계,0,TRUE
12528,34325937,Unification of the Cubic Lords,방계합신,方界合神,,메인,함정,FALSE,전용,방계,0,TRUE
12530,7714344,Performapal Uni,EM 유니,EMユニ,,메인,효과,FALSE,전용,EM,0,TRUE
12531,33103459,Performapal Corn,EM 콘,EMコン,,메인,효과,FALSE,전용,EM,0,TRUE
12532,60508057,Raidraptor - Napalm Dragonius,RR－네이팜 드라고니어스,RR－ナパーム・ドラゴニアス,,메인,효과,FALSE,전용,RR,0,TRUE
12533,96592102,Raidraptor - Blade Burner Falcon,RR－블레이드 버너 팔콘,RR－ブレード・バーナー・ファルコン,,엑스트라,엑시즈,FALSE,전용,RR,0,TRUE
12539,95658967,Ritual Sanctuary,축복의 교회－리츄얼 처치,祝福の教会－リチューアル・チャーチ,,메인,마법,FALSE,,범용,1,TRUE
12540,21142671,Red Nova,레드 노바,レッド・ノヴァ,,메인,효과,FALSE,,,0,FALSE
12541,67547370,Zushin the Sleeping Giant,잠자는 거인 즈신,眠れる巨人ズシン,,메인,효과,FALSE,,,0,FALSE
12542,94535485,Hand-Holding Genie,손 잡는 마인,手をつなぐ魔人,,메인,효과,FALSE,,,0,FALSE
12543,20920083,Scrum Force,스크럼 포스,スクラム・フォース,,메인,함정,FALSE,,,0,FALSE
12544,57314798,Number 100: Numeron Dragon,No.100 누메론 드래곤,No.100 ヌメロン・ドラゴン,,엑스트라,엑시즈,FALSE,준범용,범용,58,TRUE
12545,93713837,Number 24: Dragulas the Vampiric Dragon,No.24 룡혈귀 드라큐라스,No.24 竜血鬼ドラギュラス,,엑스트라,엑시즈,FALSE,전용,범용,7,TRUE
12546,29208536,Number 45: Crumble Logos the Prophet of Demolition,No.45 멸망의 예언자 크램블 로고스,No.45 滅亡の予言者 クランブル・ロゴス,,엑스트라,엑시즈,FALSE,전용,범용,1,TRUE
12547,56292140,Number 51: Finisher the Strong Arm,No.51 괴완의 피니시 홀드,No.51 怪腕のフィニッシュ・ホールド,,엑스트라,엑시즈,FALSE,전용,범용,0,TRUE
12548,82697249,Number 59: Crooked Cook,No.59 백 더 쿡,No.59 背反の料理人,,엑스트라,엑시즈,FALSE,범용,범용,17,TRUE
12549,29085954,Number 78: Number Archive,No.78 넘버즈 아카이브,No.78 ナンバーズ・アーカイブ,,엑스트라,엑시즈,FALSE,전용,범용,0,TRUE
12550,55470553,Number 98: Antitopian,No.98 절망황 호프리스,No.98 絶望皇ホープレス,,엑스트라,엑시즈,FALSE,전용,범용,0,TRUE
12551,81974607,Cipher Wing,사이퍼 윙,光波翼機,,메인,효과,FALSE,,,0,TRUE
12552,18963306,Galaxy-Eyes Cipher Dragon,갤럭시아이즈 사이퍼 드래곤,銀河眼の光波竜,,엑스트라,엑시즈,FALSE,전용,갤럭시,12,TRUE
12553,54358015,Galaxy Stealth Dragon,갤럭시 스텔스 드래곤,銀河影竜,,엑스트라,엑시즈,FALSE,전용,갤럭시,0,TRUE
12554,81752019,Flower Cardian Pine,카디언－소나무－,花札衛－松－,,메인,효과,FALSE,전용,카디언,0,TRUE
12555,17141718,Flower Cardian Zebra Grass,카디언－억새－,花札衛－芒－,,메인,효과,FALSE,전용,카디언,0,TRUE
12556,54135423,Flower Cardian Willow,카디언－버들－,花札衛－柳－,,메인,효과,FALSE,전용,카디언,0,TRUE
12557,80630522,Flower Cardian Paulownia,카디언－오동－,花札衛－桐－,,메인,효과,FALSE,전용,카디언,0,TRUE
12558,16024176,Flower Cardian Pine with Crane,카디언－소나무에 학－,花札衛－松に鶴－,,메인,효과,FALSE,전용,카디언,0,TRUE
12559,43413875,Flower Cardian Zebra Grass with Moon,카디언－억새에 달－,花札衛－芒に月－,,메인,효과,FALSE,전용,카디언,0,TRUE
12560,89818984,Flower Cardian Willow with Calligrapher,카디언－버들에 소야도풍－,花札衛－柳に小野道風－,,메인,효과,FALSE,전용,카디언,0,TRUE
